 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12
1235	1001.636	1306.588	1609.225	2632.704	1082.648	1382.317	801.031	1211.483	1350.750	521.037	769.326	1169.784
1236	977.523	1279.863	1559.650	2603.741	1069.870	1356.293	767.125	1203.517	1316.050	510.704	822.233	1211.486
1237	945.205	1398.000	1449.850	2594.500	1012.593	1368.317	746.875	1190.600	1457.800	503.926	804.860	1181.865
1238	908.364	1355.196	1369.000	2584.630	938.741	1275.073	713.375	1150.233	1405.575	499.000	777.186	1154.703
1239	922.659	1397.784	1366.625	2421.722	956.482	1267.219	726.250	1164.383	1653.125	523.778	770.767	1201.162
1240	953.136	1407.843	1384.250	2519.056	995.037	1222.049	695.688	1176.567	1556.675	513.630	782.512	1186.730
1241	919.045	1333.392	1263.425	2593.685	938.148	1116.927	684.250	1171.683	1515.450	506.000	788.721	1169.000
1242	884.318	1257.784	1261.900	2692.481	970.537	1105.073	709.906	1113.417	1485.050	517.037	785.605	1152.703
1243	952.295	1262.980	1597.975	2891.741	1003.352	1189.756	777.125	1175.950	1699.650	590.333	994.535	1243.622
1244	1070.636	1387.627	1825.900	2962.148	1080.796	1194.829	791.250	1164.000	1663.875	571.889	1033.907	1304.703
1245	1227.841	1559.000	2000.450	2953.111	1702.889	1207.976	834.656	1184.750	1891.350	604.556	1093.233	1364.378
1246	1449.568	1546.275	1799.000	2747.648	1982.111	1120.049	863.875	1128.417	1778.425	578.889	1009.674	1403.351
1247	1294.341	1417.039	1613.650	2447.093	1772.278	996.781	795.594	1066.050	1536.050	535.704	898.814	1299.649
1248	1167.818	1293.725	1462.175	2185.241	1685.019	992.390	730.250	1082.833	1403.550	524.741	790.163	1205.243
1249	1063.727	1182.843	1312.125	1940.037	1533.333	941.244	675.844	1036.133	1282.450	492.926	748.814	1142.270
1250	986.045	1102.137	1208.725	1668.000	1402.704	832.707	639.531	1035.233	1227.350	479.037	703.581	1102.757
1251	1025.045	1081.823	1165.575	1486.074	1404.481	806.049	656.656	1056.467	1209.400	470.556	674.791	1131.892
1252	1055.364	1034.902	1172.925	1327.630	1308.796	749.829	632.094	1097.500	1150.900	469.556	655.116	1123.946
1253	1017.045	1033.216	1140.575	1232.926	1180.944	736.341	642.969	1111.017	1133.950	457.852	651.349	1167.622
1254	961.705	985.333	1144.425	1130.204	1080.519	728.488	629.562	1159.633	1116.850	462.889	636.000	1203.270
1255	924.205	956.627	1200.425	1092.148	975.352	732.927	623.562	1177.883	1157.425	471.444	649.651	1208.730
1256	885.114	906.490	1210.125	991.574	900.482	760.268	606.438	1132.717	1117.500	482.519	627.070	1227.811
1257	822.500	873.118	1130.400	932.574	815.148	729.268	622.469	1054.533	1049.575	470.222	625.907	1186.973
1258	795.432	834.137	1070.975	877.722	791.796	700.537	624.438	1030.517	1036.750	477.889	620.233	1165.297
1259	814.114	820.490	1023.800	846.426	769.778	666.610	622.469	1013.733	1045.850	462.778	623.721	1185.378
1260	885.432	861.451	1070.000	842.704	761.796	683.854	685.969	1066.767	1115.175	501.667	645.209	1187.514
1261	1010.932	898.353	1115.700	872.000	804.889	671.634	693.406	1127.217	1396.450	490.333	640.186	1220.108
1262	1056.886	919.176	1100.725	911.315	878.463	663.756	712.750	1091.650	1425.950	503.074	650.442	1227.000
1263	1078.523	1007.843	1159.675	987.370	918.500	703.732	769.406	1154.200	1757.175	520.556	683.837	1284.919
1264	1168.864	1113.706	1321.500	1056.981	982.056	739.854	793.594	1234.650	2554.025	560.482	753.256	1447.108
1265	1310.455	1243.745	1454.600	1103.444	1101.389	768.756	845.188	1280.500	3183.750	592.482	843.302	1601.676
1266	1265.545	1175.235	1413.350	1070.056	1045.722	762.561	886.906	1281.717	3290.225	612.407	892.372	1539.081
1267	1152.955	1108.647	1376.925	1042.000	1043.056	766.585	859.188	1214.400	3249.900	578.852	897.721	1501.243
1268	1078.591	1070.627	1326.950	982.926	948.833	732.146	820.281	1176.617	3184.600	574.111	851.558	1455.730
1269	1052.591	1022.647	1272.400	960.444	915.315	727.732	817.750	1143.883	3046.625	538.593	829.047	1431.568
1270	1002.205	1011.765	1231.625	935.352	907.685	717.707	808.219	1103.367	3026.950	539.593	776.860	1416.649
1271	953.227	971.431	1201.825	900.648	896.333	704.659	788.969	1095.733	2872.525	551.593	752.140	1366.216
1272	975.205	961.647	1183.075	889.167	877.815	690.927	762.375	1119.650	2805.425	523.444	735.186	1331.757
1273	1003.091	978.863	1161.350	904.778	897.315	709.049	790.656	1144.067	2807.500	548.222	764.744	1378.243
1274	1003.932	992.431	1171.575	896.907	912.537	693.732	802.812	1166.567	2908.175	544.630	767.837	1387.324
1275	1009.841	1016.961	1146.725	926.907	1209.259	738.073	793.344	1156.650	2945.700	565.518	773.814	1410.405
1276	1085.114	1196.451	1184.450	985.463	2254.870	774.829	842.344	1212.267	3430.675	569.593	807.000	1564.459
1277	1074.659	1195.216	1167.825	924.370	2637.759	726.415	843.281	1158.967	3425.375	559.444	779.419	1508.649
1278	1073.182	1233.098	1156.650	916.056	2794.463	692.098	844.812	1140.800	3262.150	549.704	726.047	1406.676
1279	1036.114	1204.137	1154.925	878.796	2625.000	667.390	841.750	1087.550	3376.650	538.815	700.860	1403.811
1280	1001.614	1201.177	1114.225	878.315	2472.093	673.854	884.219	1114.617	3347.800	546.963	683.581	1386.081
1281	957.341	1145.314	1109.100	848.500	2270.111	644.463	906.938	1055.500	3084.375	502.296	674.884	1298.081
1282	1006.500	1096.471	1023.500	787.185	2054.222	602.073	877.656	1082.067	2842.950	474.815	643.698	1261.676
1283	942.295	1038.412	1013.100	745.778	1901.037	610.439	880.844	1087.500	2602.200	465.704	607.419	1200.270
1284	957.364	1045.510	1011.650	753.593	1760.704	587.951	788.688	1106.517	2402.375	457.296	628.186	1193.730
1285	934.000	1175.588	1002.075	733.037	1639.870	593.756	803.125	1104.383	2197.925	462.815	610.209	1175.973
1286	863.727	1157.980	993.775	743.593	1519.500	578.098	775.312	1062.483	2023.475	456.741	620.791	1186.757
1287	819.886	1127.667	988.825	719.944	1435.778	556.488	760.781	1034.417	1792.325	453.333	610.535	1150.784
1288	817.159	1048.294	971.825	705.796	1482.556	553.171	770.500	995.800	1647.925	424.333	565.977	1121.973
1289	805.795	985.843	944.375	697.667	1413.593	567.098	750.656	994.967	1467.725	416.852	579.070	1123.838
1290	850.750	939.157	976.300	696.648	1305.796	574.341	781.438	1042.683	1465.375	456.481	590.023	1137.703
1291	1276.795	1013.235	1051.350	755.426	1339.389	624.219	811.188	1337.517	1701.000	487.148	665.698	1239.649
1292	1323.159	1009.784	1077.800	797.315	1252.426	627.829	854.281	1397.533	1641.975	483.741	691.047	1343.216
1293	1280.795	958.157	1048.575	791.482	1111.759	653.146	807.031	1328.967	1474.700	484.630	652.860	1230.730
1294	1253.886	931.314	1057.225	810.815	1034.426	650.366	814.219	1241.500	1383.250	516.593	687.372	1258.541
1295	1388.727	948.824	1084.400	828.907	1019.852	662.976	871.625	1251.233	1409.875	483.926	719.581	1273.703
1296	1518.523	978.608	1119.800	916.667	997.111	734.683	1046.219	1248.317	1388.400	532.667	754.488	1319.649
1297	2075.364	1055.196	1233.150	970.018	1271.185	768.512	958.000	1288.200	1504.200	548.444	782.279	1483.216
1298	2959.068	1138.059	1255.200	1138.148	1697.389	837.756	1220.406	1286.433	1863.850	605.704	901.372	1495.892
1299	2821.591	1075.608	1308.750	1038.148	1477.481	801.634	990.094	1291.383	1782.425	562.111	899.581	1662.243
1300	2880.886	1108.373	1350.950	1039.370	1415.556	819.366	962.281	1368.933	1905.575	585.815	931.116	1729.189
1301	2941.295	1126.647	1315.325	1255.796	1429.648	855.927	1480.844	1288.167	1858.450	668.482	917.279	1503.919
1302	2963.364	1201.569	1382.700	1637.407	1440.241	950.415	1965.094	1291.817	1877.300	744.370	969.721	1484.108
1303	2724.455	1406.196	1559.300	1922.296	1479.352	1076.098	2043.750	1438.583	2009.150	815.741	1044.721	1626.054
1304	2907.886	1428.451	1646.600	1965.315	1487.500	1032.781	2180.094	1542.200	1923.300	834.074	1038.163	1689.189
1305	2888.977	1354.098	1598.225	1919.167	1520.815	998.219	2068.969	1514.783	1926.975	738.370	992.581	1758.892
1306	2794.295	1421.078	1622.375	2050.704	2948.333	1024.341	2338.531	1580.217	2079.975	840.148	1075.093	1891.054
1307	2753.636	1341.843	1516.325	1517.204	3512.167	988.902	1586.938	1425.133	1873.700	755.889	1039.860	2030.405
1308	2664.045	1325.431	1453.350	1847.963	3589.130	973.122	2154.094	1329.200	1779.875	739.407	968.395	1763.243
1309	2361.182	1155.235	1267.725	1478.241	3553.444	854.781	1770.656	1182.167	1494.350	638.704	866.465	1618.324
1310	2102.591	1068.804	1236.075	1340.759	3475.296	832.488	1667.875	1165.233	1386.425	610.111	814.116	1462.378
1311	1821.250	1004.863	1239.250	1078.759	3108.481	735.854	1268.656	1189.217	1299.925	567.815	741.977	1416.649
1312	1609.705	950.078	1202.750	955.593	2877.167	689.683	1092.188	1188.183	1231.625	507.333	675.209	1387.108
1313	1443.864	890.137	1145.450	908.259	2713.778	684.756	1043.781	1157.583	1158.975	489.815	633.791	1326.243
1314	1266.432	902.941	1107.900	881.833	2571.981	621.927	946.156	1140.517	1181.775	461.556	608.488	1320.459
1315	1199.955	856.941	1112.575	822.500	2385.130	623.415	869.500	1092.450	1111.400	468.741	588.047	1324.622
1316	1099.977	848.098	1079.475	794.500	2181.000	627.585	814.812	1069.483	1141.200	439.111	593.279	1294.595
1317	1040.455	847.157	1096.525	821.778	2001.796	634.707	801.750	1108.900	1123.400	490.370	574.628	1273.162
1318	1013.977	853.216	1100.050	853.389	1784.926	704.854	778.406	1102.150	1139.375	497.481	599.558	1309.162
1319	932.886	851.510	1084.925	864.593	1616.148	771.317	770.188	1096.233	1143.775	510.296	588.698	1316.081
1320	901.886	844.196	1077.250	878.963	1420.074	691.512	747.188	1065.533	1124.950	498.407	583.674	1276.676
1321	939.455	890.922	1166.075	925.056	1337.796	705.415	823.531	1309.500	1267.725	556.741	642.884	1400.108
1322	969.591	944.490	1254.575	945.611	1269.056	720.293	847.219	1532.517	1419.300	538.963	691.186	1590.811
1323	989.318	944.098	1282.575	929.000	1211.944	768.049	926.000	1462.050	1387.450	576.741	724.209	1613.270
1324	979.500	917.804	1263.025	962.667	1099.463	759.439	910.594	1358.633	1341.325	583.667	712.140	1601.757
1325	897.614	857.686	1260.025	925.278	1018.352	728.976	883.875	1278.533	1247.925	523.704	681.163	1474.054
1326	861.727	844.627	1187.050	862.815	982.759	692.951	846.031	1242.567	1208.750	511.630	655.233	1416.243
1327	886.523	846.608	1168.150	847.815	1000.463	717.951	806.344	1268.700	1197.950	496.296	644.093	1425.514
1328	831.955	828.569	1157.000	832.741	970.259	688.488	767.188	1254.717	1178.550	496.963	633.558	1407.811
1329	835.795	829.941	1118.825	797.556	944.852	654.902	733.719	1196.317	1127.725	479.407	602.256	1352.486
1330	827.227	830.627	1101.150	794.648	883.074	661.512	666.500	1220.017	1092.475	477.556	591.047	1366.892
1331	829.136	831.333	1093.300	781.518	845.056	648.732	649.188	1207.167	1139.725	473.593	605.953	1361.703
1332	841.205	827.902	1090.275	791.870	833.537	634.488	645.344	1211.783	1260.525	468.185	601.791	1365.405
1333	865.409	822.569	1079.250	781.296	783.537	667.195	667.188	1249.067	1313.200	462.222	619.093	1357.622
1334	846.591	817.529	1055.750	778.278	740.296	654.902	632.906	1294.683	1330.900	475.000	601.744	1342.216
1335	817.409	830.196	1046.600	775.074	730.611	666.951	629.844	1239.800	1276.325	471.259	608.326	1280.703
1336	989.795	1026.510	1159.800	824.056	1683.074	723.683	690.844	1391.317	2054.300	486.037	655.093	1446.838
1337	1438.432	1196.392	1179.900	836.833	2959.963	800.268	741.938	1451.550	2578.300	545.482	723.488	1600.270
1338	1472.750	1091.882	1157.325	817.315	2929.963	733.610	785.844	1296.583	2255.650	526.407	690.977	1524.838
1339	1311.545	982.765	1089.700	802.889	2907.426	734.537	919.250	1161.783	1913.175	492.778	669.837	1390.541
1340	1299.159	958.843	1017.800	850.426	2918.796	747.659	1125.344	1035.433	1642.775	514.741	688.744	1272.649
1341	1195.386	898.333	960.550	845.815	2775.426	743.415	1214.969	964.917	1463.775	505.333	680.442	1173.730
1342	1146.295	886.471	1005.875	822.463	2637.463	740.073	1136.406	999.917	1359.300	515.037	678.279	1162.541
1343	1080.659	879.412	983.250	754.185	2736.463	704.293	1036.469	1012.700	1271.425	496.333	629.372	1160.622
1344	1011.250	848.059	957.025	761.982	2661.611	694.707	1014.688	969.067	1244.250	472.630	632.744	1118.189
1345	949.114	831.863	947.025	792.574	2494.037	690.829	1113.656	952.850	1214.325	490.741	645.488	1020.892
1346	968.841	834.490	962.075	893.389	2498.981	691.219	1409.781	936.967	1209.375	494.333	682.256	996.568
1347	907.205	844.667	1001.625	924.407	2118.000	720.390	1602.438	925.067	1226.525	485.556	712.326	931.568
1348	882.432	876.431	1044.475	958.500	2288.611	730.366	1615.438	963.017	1227.200	525.667	732.558	945.270
1349	907.750	907.627	983.025	912.093	2375.519	730.390	1530.281	1007.650	1265.250	546.926	717.093	998.405
1350	880.955	915.294	1044.075	987.500	2159.407	775.219	1791.469	1043.467	1351.475	579.556	749.023	936.108
1351	1160.114	1132.235	1224.650	1090.148	2353.519	920.951	1779.812	1857.133	1806.275	750.259	953.326	1176.216
1352	1304.955	1273.706	1311.475	1203.333	2182.000	1088.854	1601.688	3518.800	2090.750	854.630	1197.860	1424.838
1353	1198.068	1137.353	1283.025	1170.833	1948.889	1053.293	1498.375	3760.850	1964.800	783.815	1349.279	1426.027
1354	1120.568	1045.373	1268.575	1046.278	1618.537	942.268	1307.625	3737.983	1688.750	712.667	1212.465	1377.892
1355	1008.386	978.490	1208.550	1012.463	1420.241	868.268	1185.875	3646.783	1470.150	630.815	1099.628	1319.838
1356	963.523	922.000	1171.600	979.167	1299.889	829.561	1152.031	3527.083	1359.675	618.926	1041.535	1238.216
1357	928.432	875.529	1129.750	939.759	1198.426	792.195	1081.500	3433.017	1256.700	573.296	1042.302	1200.486
1358	892.341	891.627	1151.550	943.167	1216.463	791.927	1047.312	3394.850	1237.850	544.370	1036.326	1184.973
1359	898.318	900.510	1126.425	914.741	1135.222	769.317	996.219	3339.567	1178.600	532.296	989.977	1154.189
1360	922.136	863.569	1085.925	896.074	1045.352	743.098	957.188	3273.983	1166.475	537.963	1016.070	1174.784
1361	962.114	877.000	1046.775	848.296	1023.574	726.707	908.562	3281.350	1132.875	507.667	1001.628	1145.432
1362	912.091	862.627	1048.625	851.926	1046.722	725.732	893.875	3390.100	1157.275	539.630	967.488	1144.973
1363	911.523	912.333	1077.350	830.000	1085.685	748.927	896.531	3370.683	1202.700	549.333	969.930	1149.865
1364	959.614	946.392	1110.600	885.463	1114.185	756.829	925.375	3287.300	1194.650	537.296	961.907	1164.541
1365	977.000	962.098	1161.275	883.889	1077.352	758.049	906.031	3204.883	1203.425	538.704	947.581	1146.703
1366	1080.659	1017.373	1167.300	942.815	1526.426	869.000	905.469	3121.700	1251.025	564.000	968.000	1179.838
1367	1231.250	1133.863	1201.000	925.982	2739.185	1042.537	953.625	3008.483	1313.975	578.482	965.791	1316.405
1368	1164.136	1092.020	1119.550	839.148	2787.259	971.439	918.438	2836.883	1206.950	553.778	863.047	1257.000
1369	1073.682	978.020	1031.650	786.796	2550.741	866.683	900.812	2645.917	1116.475	512.556	799.721	1112.730
1370	1012.682	939.039	1038.150	815.407	2558.444	869.439	1048.375	2370.217	1147.375	515.407	796.535	1054.189
1371	1021.886	928.275	1068.450	816.685	2483.278	831.024	1142.656	2299.567	1163.075	518.704	750.279	1048.811
1372	933.432	892.824	1087.550	782.185	2191.204	806.610	1013.562	2319.300	1104.100	483.667	716.977	996.595
1373	878.250	881.353	1094.550	743.352	1969.333	763.683	960.031	2210.133	1095.600	471.407	679.209	989.378
1374	858.545	863.627	1123.025	740.444	1814.167	713.561	936.156	2163.633	1085.900	472.926	647.605	956.027
1375	827.182	870.804	1109.450	743.741	1678.019	705.000	918.500	2092.000	1066.950	469.074	640.372	979.351
1376	837.136	878.353	1082.125	762.056	1583.204	676.537	866.594	2083.367	1090.775	471.333	629.279	987.432
1377	811.227	832.784	1070.325	831.315	1512.000	751.317	1057.375	1912.017	1121.350	482.222	689.163	1008.622
1378	834.023	865.000	1131.625	825.907	1634.833	745.878	935.000	1998.133	1107.800	522.370	648.163	1063.757
1379	795.273	864.882	1099.225	794.870	1719.778	747.146	903.938	1884.967	1127.650	488.074	634.372	1037.649
1380	788.023	840.000	1081.125	785.333	1490.352	704.317	865.281	1740.767	1097.125	472.444	626.698	1030.919
1381	782.568	821.706	1054.525	791.704	1360.259	674.854	878.531	1724.250	1082.325	480.259	615.628	1042.243
1382	862.386	1050.255	1075.850	797.537	1299.815	839.146	902.594	2349.783	1182.825	518.074	792.023	1106.216
1383	877.318	1268.804	1072.925	849.982	1278.278	853.122	871.906	2577.467	1185.850	530.889	839.209	1107.649
1384	872.568	1329.823	1070.850	840.222	1217.907	834.146	870.062	2783.033	1184.225	571.111	845.023	1139.378
1385	919.591	1314.078	1097.450	895.018	1219.148	855.049	891.375	2812.917	1202.775	570.296	810.605	1131.486
1386	940.727	1423.098	1084.225	897.352	1137.426	837.268	885.969	2780.583	1217.925	550.185	957.163	1147.622
1387	916.273	1500.569	1077.950	935.352	1131.315	836.805	870.219	2786.217	1194.125	544.222	1032.419	1123.351
1388	885.227	1420.706	1092.050	889.130	1082.926	843.659	869.344	2873.717	1191.200	545.111	1114.395	1163.865
1389	882.000	1400.608	1073.000	853.685	1097.648	815.805	863.750	2762.933	1166.150	542.518	1116.698	1080.865
1390	898.682	1332.471	1050.525	864.074	1067.481	799.854	813.500	2678.383	1159.150	540.111	1262.488	1117.649
1391	906.068	1386.961	1091.300	933.278	1057.759	780.195	806.906	2647.233	1170.600	542.222	1237.884	1130.838
1392	909.341	1394.922	1080.075	944.815	1079.407	759.024	797.844	2549.733	1163.950	532.667	1240.023	1106.784
1393	881.886	1336.235	1087.150	1003.463	1082.926	747.000	786.969	2478.700	1165.525	542.556	1192.047	1076.541
1394	893.045	1277.784	1112.750	958.241	1038.296	754.951	811.312	2479.300	1201.775	520.593	1146.000	1088.135
1395	888.795	1208.510	1105.425	961.407	992.370	758.951	808.625	2677.067	1199.800	546.148	1161.860	1106.459
1396	879.250	1176.922	1116.100	989.000	1021.018	762.293	847.094	2593.417	1268.675	546.185	1145.442	1125.486
1397	947.068	1303.373	1162.075	1076.185	1877.000	789.683	854.875	2657.533	1317.500	546.889	1106.302	1274.541
1398	898.409	1210.177	1110.925	954.222	2042.981	750.268	902.938	2508.250	1240.125	542.852	1013.814	1207.216
1399	826.682	1092.627	1056.875	894.500	1840.704	718.171	902.625	2349.550	1135.600	508.370	932.837	1154.108
1400	822.636	1004.275	1030.450	812.241	1647.815	685.732	854.344	2221.983	1084.050	484.741	850.930	1078.973
1401	822.750	954.686	1003.500	773.870	1489.296	645.537	827.594	2142.667	1104.825	485.148	783.488	1017.541
1402	795.250	933.216	969.800	753.204	1346.093	616.805	785.500	2042.017	1086.125	460.333	747.465	1011.703
1403	781.455	886.549	980.350	767.185	1222.704	625.366	742.156	1978.817	1107.300	454.111	704.302	982.351
1404	762.932	876.294	979.400	767.278	1167.537	615.951	779.000	1901.583	1089.100	452.519	670.488	943.270
1405	768.523	855.902	961.525	725.704	1079.000	595.073	748.969	1833.633	1056.700	434.185	648.860	946.378
1406	740.386	841.235	991.725	727.741	1011.852	612.951	768.250	1779.700	1051.825	459.481	619.744	925.216
1407	785.636	844.725	968.050	754.574	937.482	636.537	737.688	1738.733	1104.925	439.519	640.860	923.216
1408	782.614	837.353	998.150	792.426	883.556	630.878	751.438	1656.350	1144.400	481.704	620.302	999.730
1409	783.295	858.882	1018.275	848.037	869.630	663.585	780.406	1636.583	1204.925	511.704	670.395	1089.162
1410	825.432	867.039	1019.000	942.741	850.000	634.610	843.031	1581.100	1228.350	567.296	669.907	1178.459
1411	824.773	859.588	1028.350	935.963	816.463	659.951	886.375	1491.450	1219.675	525.963	670.698	1174.027
1412	916.591	936.980	1177.150	1102.352	925.018	743.707	916.812	1896.700	1330.450	604.037	733.535	1256.351
1413	958.636	1031.078	1240.700	1636.333	1195.741	839.951	1092.031	2125.033	1902.275	646.185	814.140	1331.757
1414	993.977	1005.314	1255.250	1577.852	1266.759	862.927	1003.562	1991.817	2033.550	648.000	837.837	1369.162
1415	973.273	1006.882	1219.100	1667.278	1148.759	828.610	940.250	1835.533	1849.025	596.630	787.884	1338.568
1416	916.977	953.098	1178.950	1580.463	1021.870	772.293	880.094	1684.117	1685.975	581.074	721.047	1281.703
1417	902.455	932.569	1142.200	1663.889	977.370	766.073	823.844	1610.117	1680.150	561.518	706.395	1229.541
1418	886.364	915.020	1111.075	1530.074	920.333	716.659	802.156	1580.383	1548.525	501.259	658.674	1172.568
1419	879.636	902.569	1073.300	1363.759	894.667	692.219	788.500	1604.633	1432.725	533.074	650.349	1142.108
1420	864.705	891.941	1070.550	1338.056	876.000	664.463	783.750	1624.667	1451.500	522.111	644.442	1126.189
